,Tanggal Tweet,Username,Tweet,Sentimen
551,2022-09-07 11:01:56+00:00,antisontoloyo,"@6undul0h ya kan .. PSE kemarin bukan solusi kedaulatan, tapi malah bakal jadi bancakan 
 

 UU Perlindungan Data Pribadi di komisi III aja gak selesai2",negatif
552,2022-09-05 03:56:58+00:00,yedidakaren_,"@strike_bravo_b Makanya rezim otoriter tirani yng bodoh berusaha cegah ide bertebaran sebisa mungkin. Makanya ada PSE dan UU ITE.
 

 Klo aku sih, biarin aja chaos ide terjadi biar ada dialektika dripada narasi brainwash, terutama yg NKWE price dead. Biar sekalian mencegah kejumutan di masyarakat.",negatif
553,2022-09-04 12:23:33+00:00,zamanitasyk58,"Karya terbaik Kominfo adalah UU ITE. Contoh pelaksanaan PSE yang terlihat tidak siapnya sampai kebocoran data hanyalah remah-remah saja. Coba aja, hampir tiap bulan pasti aja ada tagar #kominfo dan #UUITE. Korbannya kebanyakan enggak mungkin menyewa pengacara 😅 #dikerjainkominfo https://t.co/SESz4U04xo",positif
554,2022-09-04 12:13:19+00:00,ihsansaputro,"Mungkin ini alasan RUU PDP ga lolos2 dari taun kapan, karena kalau saja udh jadi UU maka skrg udh gampang tuh nuntutnya PSE yg datanya bocor 💀",negatif
555,2022-09-04 11:45:31+00:00,kevinesia,"Maka dari itu, seharusnya kominfo bisa kasih solusi supaya data rakyat Indonesia ga jadi ""open source"" saking banyaknya kebocoran data. Jgn cuma ngurusin PSE dan bkp aja, giliran data bocor rakyat lagi yg disalahin.
 

 Ditunggu UU Perlindungan Data Pribadi nya ya pak.",negatif
556,2022-09-03 10:20:39+00:00,mjbakhm,"@PolJokesID Sebelum waswes wos, mbok ya pondasinya dibenerin.. UU PDP dikerjain, masukin itu klausul2 keamanan data buat para PSE.. Logikanya kebalik, boomers kominfo paham ga sih?",negatif
557,2022-09-03 02:08:26+00:00,iyanuar5313,"@Stakof Apa gunanya UU ITE dan PSE, yg mana dua2nya katanya melindungi data pribadi. Ternyata apa? Bocor2 juga, yg bocorin siapa? Percuma ada 2 UU kontroversial gitu, kalo intinya gak mampu melindungi data privasi. Gak salah dong kalo bisa di class action",negatif
558,2022-09-01 09:50:15+00:00,RizkymArifin,"@hipohan Makanya UU ITE, PSE &amp; RKUHP harus segera di hapus permanent.",negatif
559,2022-08-29 08:04:00+00:00,AF16001,@AlfathMauzy @ridwanhr @kemkominfo @DPR_RI Kalo RUU PDP disahkan nanti tabrakan dama UU PSE yang mewajibkan boleh memberi akses ke Kominfo buat liat chat dan hapus konten meresahkan,negatif
560,2022-08-28 12:42:10+00:00,BEMFHUNPAD,"siapa sajakah pihak yang wajib untuk daftar PSE, apa korelasi antara PSTE dengan Perlindungan Data Pribadi (PDP), dan apakah sudah tercantum Perlindungan Hukum Data Pribadi dalam UU ITE?
 

 Baca Kajian Selengkapnya Di:",netral
561,2022-08-26 11:33:48+00:00,yanpanjie,"@zarazettirazr Sebelum kena UU ITE,udah takedown duluan...
 Kan ada PSE &amp; barisan BuzzeRp Indonesia🤣",negatif
562,2022-08-25 09:59:40+00:00,herman1702,@zarazettirazr @KompasTV Ngelolosin judi online daftar PSE melanggar UU gak pak @kemkominfo,negatif
563,2022-08-22 09:00:05+00:00,VICE_ID,"Menkominfo melempar wacana blokir forum yang menguak data curian itu, karena tak terdaftar PSE. Telkom dan BIN menyangkal ada data bobol. UU Perlindungan Data Pribadi semakin mendesak disahkan. https://t.co/h4MmY0M1sZ https://t.co/pcsaheoY5a",negatif
564,2022-08-22 08:06:40+00:00,VICE_ID,"Menkominfo melempar wacana blokir forum yang menguak data curian itu, karena tak terdaftar PSE. Telkom dan BIN menyangkal ada data bobol. UU Perlindungan Data Pribadi semakin mendesak disahkan. https://t.co/PWwgX1D24M",negatif
565,2022-08-22 03:24:51+00:00,andreasahib,"Wah ini sih kejahatan serius...
 Ehem uu ite dan kuhp tidak secara gamblang melindungi data pribadi / data privacy..
 

 Sedangkan RUU PDP (perlindungan data pribadi) belum juga di sahkan.
 Masih pakai permenkominfo 20/2016..
 

 Kemarin koar2 soal PSE, lha ini dibiarin.. https://t.co/fcEXNiFchG",negatif
566,2022-08-21 13:52:56+00:00,asteatwo,"kominfo ini daripada sedikit dikit ngeblokir dengan alasan gak terdaftar PSE, mending lu sah-in UU PDP lah anj.
 UU Perlindungan Data Pribadi juga seharusnya berdiri Independent, ga usah maksa apa apa semuanya harus dibawah naungan lu. https://t.co/NFQhXbBDRc",negatif
567,2022-08-21 11:29:45+00:00,theaqyal,website pemerintah kelas ikan teri. Bacot UU PSE dan UU ITE tapi data pelanggan gak bisa disecurity. wkwkwk https://t.co/9SUDd6hgNN,negatif
568,2022-08-21 10:17:17+00:00,PolJokesID,"Situsnya ga terdaftar di PSE jadi mau diblokir Kominfo. Ingin berkata kasar banget sebenernya, tapi sadar diri biaya proses dari mulai pemeriksaan kasus sampe vonis kalo kena pasal karet UU ITE bakalan mahal.
 

 Jadi, mau doain, gws aja dah lu pada di @kemkominfo https://t.co/tVvjAE9jpy",negatif
569,2022-08-21 07:51:02+00:00,RayzizC,"@Namanya07879938 @secgron Plat merah ga bisa dipercaya, ditambah dengan adanya PSE dan UU ITE. 
 

 Tidak aja jaminan data pribadi anda akan aman",negatif
570,2022-08-21 07:37:47+00:00,chee_18,"PSE, UU ITE, kayake gak guna kalau data bocor begini BUMN?? Ajahh gelap",negatif
571,2022-08-21 07:05:49+00:00,jeonwuwu,"Bisa, dari sisi UU Perlindungan Konsumen. Nah tapi yang menjadi pertanyaan, kalau PSE yang digugat merupakan PSE Pemerintah, kurang tahu itu udah diatur apa ngga. 😂
 

 (Udah ada skripsinya tapi belum pernah baca, masih fresh) https://t.co/A10r7wjZwD",negatif
572,2022-08-21 03:26:37+00:00,karinyaah,@secgron @IndiHome @kemkominfo coba apa tanggung jawab lu. jangan pse pse aja lu. kmrn ada yg blg kejadian gini gak akan terjadi karna ada uu nya. lah trs apa solusi dr lu nih skrng. gak pernah lu jawab. jangan sukanya usik rakyat aja.,negatif
573,2022-08-21 02:46:42+00:00,fransallen,"Karena Indihome terdaftar di PSE, mohon investigasinya ya @kemkominfo.
 

 Dicek juga tuh kok @IndiHome logging aktivitas penggunanya detail banget gitu.
 

 Tolong UU PDP segera diselesaikan biar konsumen bisa nuntut haknya! https://t.co/bE5KjIBFnn https://t.co/mhgRGicPBM",negatif
574,2022-08-19 22:57:05+00:00,nothingisputra,"@CNNIndonesia RUU perlindungan pribadi gimana, secara jelas jika itu diterapkan bertentangan dengan UU PSE, yg secara jelas juga bertentangan dengan UU HAM. Kek #BlokirGakPakeMikir",negatif
575,2022-08-19 05:34:41+00:00,TiaraVtuber,"PSE Melanggar Pasal 14 UU No.39 Thn 1999 Tentang Hak Asasi Manusia, Yaitu Setiap orang berhak untuk berkomunikasi dan memperoleh informasi yang diperlukan untuk mengembangkan pribadi dan lingkungan sosialnya
 CABUT PSE ATAU BUBARKAN KOMINFO
 #psemelanggarham 
 #BlokirKominfo",negatif
576,2022-08-17 03:24:29+00:00,Javamanmk05,"@TxtdariHI ini min, jangan lupa juga terus berusaha kurangi angka kemiskinan, kesenjangan sosial, perbaiki lingkungan agar lepas dari perubahan iklim, dan segera revisi UU ITE dan yang berhubungan dengan PSE
 

 https://t.co/2LmbhDGAyp",negatif
577,2022-08-14 03:44:46+00:00,putrivio3,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @zhymme @miicies @farrel27 @delArdian_ @FirzaHusainID @DS_yantie Sudah ada aturan UU supaya PSE melakukan pendaftaran di Indonesia.
 @kemkominfo @PlateJohnny",netral
578,2022-08-13 00:25:22+00:00,Ddwie5,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi @PlateJohnny mengingatkan PSE untuk tidak merugikan hak-hak masyarakat karena tindakan mereka yang tak patuh terhadap Undang-undang (UU).
 @PlateJohnny",negatif
579,2022-08-12 16:05:43+00:00,ZonaHitamQ,"PSE untuk tidak merugikan hak-hak masyarakat karena tindakan mereka yang tak patuh terhadap Undang-undang (UU) dengan tidak mau melakukan pendaftaran.
 @kemkominfo  
 @PlateJohnny https://t.co/rswKokK1d1",negatif
580,2022-08-12 15:47:57+00:00,hebruto,"Menkominfo @PlateJohnny menegaskan bahwa pendaftaran PSE merupakan amanat UU untuk melindungi masyarakat dan kewajiban untuk menegakkan hukum di Indonesia.
 @jokowi 
 @kemkominfo https://t.co/CMe8kdP10r",positif
581,2022-08-12 15:41:58+00:00,Jifi,"Menkominfo @PlateJohnny menegaskan bahwa pendaftaran PSE merupakan amanat UU untuk melindungi masyarakat dan kewajiban untuk menegakkan hukum di Indonesia.
 @jokowi 
 @kemkominfo https://t.co/QLmbhL8233",positif
582,2022-08-12 15:40:57+00:00,capktain,"Menkominfo @PlateJohnny menegaskan bahwa pendaftaran PSE merupakan amanat UU untuk melindungi masyarakat dan kewajiban untuk menegakkan hukum di Indonesia.
 @jokowi 
 @kemkominfo https://t.co/cuAgjgPrBl",positif
583,2022-08-12 15:39:51+00:00,vianicantiq,"Menkominfo @PlateJohnny menegaskan bahwa pendaftaran PSE merupakan amanat UU untuk melindungi masyarakat dan kewajiban untuk menegakkan hukum di Indonesia.
 @jokowi 
 @kemkominfo https://t.co/KpmiQP8YBs",positif
584,2022-08-12 10:35:43+00:00,putrivio3,"@hyang_wisnu @kemkominfo @jokowi @PlateJohnny @KSPgoid Pendaftaran PSE sesuai dengan UU juga untuk menjaga keamanan ruang digital di Indonesia.
 @kemkominfo @PlateJohnny",positif
585,2022-08-12 08:22:15+00:00,akangcilokk,Johnny mengingatkan PSE untuk tidak merugikan hak-hak masyarakat karena tindakan mereka yang tak patuh terhadap Undang-undang (UU) @kemkominfo @PlateJohnny https://t.co/iSxQ3t964U,positif
586,2022-08-12 03:30:36+00:00,tinqts2,"@hyang_wisnu @PlateJohnny @kemkominfo @jokowi Pendaftaran PSE itu sesuai UU, trus masalahnya dimana ya? 
 @PlateJohnny 
 @kemkominfo",positif
587,2022-08-11 11:29:27+00:00,ZonaHitamQ,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @zhymme @miicies @farrel27 @delArdian_ @FirzaHusainID @DS_yantie @kemkominfo mengingatkan PSE untuk tidak merugikan hak-hak masyarakat karena tindakan mereka yang tidak patuh terhadap UU.
 @PlateJohnny",positif
588,2022-08-11 11:28:46+00:00,ZonaHitamQ,"@hyang_wisnu @PlateJohnny @kemkominfo @jokowi Pendaftaran PSE mengakibatkan PSE diblokir. Sebagai akibat dari gagal mendaftar, masyarakat dirugikan.
 @kemkominfo PSE untuk tidak merugikan hak-hak masyarakat karena tindakan mereka yang tidak patuh terhadap UU.
 @PlateJohnny",negatif
589,2022-08-11 11:25:15+00:00,ZonaHitamQ,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi @kemkominfo mengingatkan PSE untuk tidak merugikan hak-hak masyarakat karena tindakan mereka yang tidak patuh terhadap UU.
 @PlateJohnny",positif
590,2022-08-11 06:37:02+00:00,SydneyX5w,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @zhymme @miicies @farrel27 @delArdian_ @FirzaHusainID @DS_yantie UU mengamanatkan segenap &amp; setiap PSE yang beroperasi harus daftar, jd ya lucu jika ada yg marah² sm Menkominfo
 @PlateJohnny 
 @kemkominfo",positif
591,2022-08-11 04:36:37+00:00,tinqts2,"Pendaftaran PSE sesuai amanat UU, 
 UU mengamanatkan segenap &amp; setiap PSE yang beroperasi di dalam negeri, baik itu lokal maupun global, perlu melakukan pendaftaran
 

 @PlateJohnny
 @kemkominfo https://t.co/KNQHVHfV8G",netral
592,2022-08-10 14:00:00+00:00,CNNIndonesia,"Pengamat menilai penerapan PSE terlalu tergesa-gesa, bahkan sebelum UU Perlindungan Data Pengguna disahkan. Kenapa? #CNNIndonesia 
 https://t.co/Nq6FKM1Mo6",negatif
593,2022-08-10 10:58:36+00:00,DobelMino,@detikcom Beresin dulu itu pak... PSE dan PSEF menyebabkan banyak pelanggaran PP dan UU distribusi produk kesehatan. Mana boleh penjual produk kesehatan pabrikan ke konsumen langsung... Kapitalis besar berpesta pora gara2 menkominfo,negatif
594,2022-08-09 13:38:10+00:00,vita_AVP,"Gugatan salah alamat dan tidak berdasar. Apa yang dilakukan @kemkominfo sudah sesuai dg UU dan punya payung hukum. Gugatan mestinya dialamatkan kepada PSE yg tidak taat aturan sehingga merugikan banyak pengguna/masyarakat.
 

 @PlateJohnny https://t.co/ZIqEMD8TNr",negatif
595,2022-08-09 10:53:25+00:00,Elbarak_,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @zhymme @miicies @farrel27 @delArdian_ @FirzaHusainID @DS_yantie Aturan wajib di terapkan dan di laksanakan. Demikian juga PSE. Itu merupakan amanat UU Cipta Kerja. 
 @kemkominfo",positif
596,2022-08-09 10:00:50+00:00,ZilaAr_,@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @zhymme @miicies @farrel27 @delArdian_ @FirzaHusainID @DS_yantie @kemkominfo mengingatkan PSE untuk tidak merugikan hak-hak masyarakat karena tindakan mereka yang tidak patuh terhadap UU.,positif
597,2022-08-09 09:54:05+00:00,ZilaAr_,@hyang_wisnu @kemkominfo @PlateJohnny @jokowi @kemkominfo mengingatkan PSE untuk tidak merugikan hak-hak masyarakat karena tindakan mereka yang tidak patuh terhadap UU.,positif
598,2022-08-09 09:53:36+00:00,ZilaAr_,@kemkominfo mengingatkan PSE untuk tidak merugikan hak-hak masyarakat karena tindakan mereka yang tidak patuh terhadap UU. https://t.co/L2GIKvnBlp,positif
599,2022-08-09 07:20:38+00:00,Spy_Zone85,"Oleh karena itu, @PlateJohnny mengingatkan PSE untuk tidak merugikan hak-hak masyarakat karena tindakan mereka yang tak patuh terhadap Undang-undang (UU) dengan tidak mau melakukan pendaftaran.
 @kemkominfo @jokowi https://t.co/N5GimewqTc",positif
600,2022-08-09 06:03:02+00:00,Marbot_Udien,"@hyang_wisnu @PlateJohnny @kemkominfo @jokowi Kegagalan pendaftaran PSE mengakibatkan PSE diblokir. Sebagai akibat dari gagal mendaftar, masyarakat dirugikan.
 Untuk itu, Menkominfo mengingatkan PSE untuk tidak merugikan hak-hak masyarakat karena tindakan mereka yang tidak patuh terhadap UU.
 @PlateJohnny @kemkominfo",netral
601,2022-08-09 05:57:42+00:00,Spy_Zone85,"Kegagalan PSE mendaftar mengakibatkan PSE diblokir. Sebagai akibat dari gagal mendaftar, masyarakat dirugikan.
 

 Untuk itu, @PlateJohnny mengingatkan PSE untuk tidak merugikan hak-hak masyarakat karena tindakan mereka yang tak patuh terhadap Undang-undang (UU).
 @kemkominfo https://t.co/Gc2hq1JNgc",netral
602,2022-08-09 05:12:50+00:00,tb_aank,"Soal Gugatan Ke PSE, Mentri Johnny: Pendaftaran PSE Amanat UU Untuk Melindungi Warganya
 

 Menteri Kominfo, @PlateJohnny menegaskan pendaftaran Penyelenggara Sistem Elektronik (PSE) dilakukan guna melindungi kepentingan masyarakat dan bangsa. https://t.co/Vr5tr2RNZh",netral
603,2022-08-09 05:08:17+00:00,Cah_Kalongan1,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Kegagalan pendaftaran PSE mengakibatkan PSE diblokir. Sebagai akibat dari gagal mendaftar, masyarakat dirugikan.
 Untuk itu, Menkominfo mengingatkan PSE untuk tidak merugikan hak-hak masyarakat karena tindakan mereka yang tidak patuh terhadap UU.
 @PlateJohnny @kemkominfo",netral
604,2022-08-08 20:49:58+00:00,bangsatiro,@o_anindiko Terimakasih atas apa? Debt trap ke china? Bangun infrastruktur ugal2an gak pake feasibility study akhirnya gak kepake? Omnibus law? UU minerba? Korupsi Bansos? Pelemahan KPK? PSE? Upaya pembatasan opini? Bangkitnya dwifungsi polri/tni? Komisaris buzzeRp? RKUHP?,negatif
605,2022-08-08 06:22:46+00:00,yanpanjie,"@PartaiSocmed Itulah gunanya PSE &amp; RKUHP kmrn...
 Dgn PSE aparat bsa meminta data pengguna untuk disensor,&amp; RKUHP untuk menutup mulut para pengkritik...
 Blum klo UU ITE yg seperti karet gelang diterapkan🙄",negatif
606,2022-08-06 19:44:50+00:00,anjaygurihnjayy,"@convomfs klo ada, uu pse emg beneran terealisasikan si..
 serem:)",negatif
607,2022-08-06 13:43:35+00:00,miicies,"PSE ""Telanjangi"" Adab Kita Berdigital
 

 Padahal walaupun kini era digital tidak berarti seenaknya saja di media sosial tanpa sanksi hukum. Ingat, kita memiliki UU ITE sebagai payung hukum. 
 @PlateJohnny
 @kemkominfo
 https://t.co/FMmZXXv7AL",positif
608,2022-08-06 05:53:51+00:00,elkrova,"🔅pada kejadian blokir saat ini, isu berkembang liar tak terkendali. ""mendukung situs judi"" ""proyek PSE 1 triliun"" termasuk ""melangkahi UU"" sampai ""doxingg"" jadi sejumlah isu yang berkembang sejak awal.",negatif
609,2022-08-05 03:52:32+00:00,Mirwanovich,"@anxietypill__ Nah iya. Data pengguna tidak private lagi, belum lagi pasal karet UU ITE, dan takutnya PSE ini cuma jembatan buat implementasi National DNS 🤦‍♂️",negatif
610,2022-08-04 23:44:02+00:00,hmmkemanaya,@TheBlobdog Did you even read the post? Bukan hanya blokir²an. UU ITE &amp; PSE bisa dijadikan politikus sbg senjata untuk menangkap orang yg tidak sependapat dgn mereka tanpa melalui proses sidang.,negatif
611,2022-08-04 23:36:27+00:00,hmmkemanaya,"Gak usah jauh² ngomongin DNS nasional, ini nih bukti kenapa UU ITE dan regulasi PSE itu sebenarnya merugikan masyarakat. Melindungi rakyat dan menegakkan kedaulatan negara? Bullshit #BlokirKominfo #BlokirGakPakeMikir #HumanRights https://t.co/WdAAIbBCwT",negatif
612,2022-08-04 16:06:42+00:00,YuveeX,"Bukti bahwa seseorang dapat menggunakan undang2 berpasal karet seperti UU ITE dan PSE sebagai alat untuk membungkam oposisi.
 

 Kita sdg menghadapi krisis, krisis dimana oknum pemerintah membungkam semua org yang menjadi oposisi. Kebebasan berpendapat kita dilanggar. #BlokirKominfo https://t.co/46mVXxKCWx",negatif
613,2022-08-04 14:40:42+00:00,dawiguna,"@arintonur @henrysubiakto Di Indonesia belum ada UU Perlindungan Data Pribadi
 

 Kita taruh data, apa ingat kalau data itu bisa disalahgunakan?
 

 Makin ribet ketika Kominfo lewat pendaftaran PSE malah menuntut akses ke Sistem dan Data Elektronik PSE
 

 Apa data kita gak makin bocor??
 

 Dgn begitu banyak buzzer",negatif
614,2022-08-04 01:38:28+00:00,masodynamite,Selamat pagi dan semangat pagi anak bangsa jangan lupa sarapan dan menentang UU PSE sebelum mulai beraktifitas,negatif
615,2022-08-04 01:09:14+00:00,dawiguna,"Terbukti bahwa PSE ada MOTIF menguasai aliran informasi Indonesia utk KEPENTINGAN POLITIK tertentu
 

 TANPA PENEGAKAN HUKUM
 

 TANPA PENGADILAN
 

 TANPA ADMINISTRASI SESUAI PP dan UU
 

 tapi ngomong buat menegakkan UU... https://t.co/vo4k97mRc3",negatif
616,2022-08-03 23:45:59+00:00,xstarlogic,"https://t.co/HU97n97EIT
 Dikatakan bahwa sudah dibentuk UU dan sudah mewarning akan memblokir PSE LP yang tidak daftar, sudah diumumkan. Oh diumumkan lewat mana? Kenapa banyak masyarakat yang tidak tahu? Jangan salahkan pers dan media tidak menyoroti.
 #BlokirKominfo #gantikominfo",negatif
617,2022-08-03 18:06:42+00:00,Betzebella05,"@romdoni_90 @Husaiiin @kemkominfo Nantinya akan diblokir jg krn ada UU nya.  
 Sdh ribuan judi online terdaftar PSE yg sdh diblokir 
 Jangan takut.
 Yuk cari cuan lg. Paypal gw juga mandek kmrn. Tp krn tau itu hanya sementara, ya sabar saja dl. Let's Go !! https://t.co/K1VZxv7rYI",negatif
618,2022-08-03 16:48:46+00:00,SGP3113,"#KominfoAntiNasionalis 
 Kominfo sudah menunjukkan mereka tidak akan mendengarkan pendapat rakyat dan berniat menghalangi kebebasan rakyat dengan dasar ""menegakkan UU"".
 Rakyat memiliki hak kebebasan akses informasi dan daftar PSE melanggar hak tsb.
 #BlokirKominfo #PSEMelanggarHAM",negatif
619,2022-08-03 14:10:14+00:00,masodynamite,selamat malam dan selamat beristirahat anak bangsa jangan lupa untuk berdoa dan mengutuk UU PSE sebelum tidur,negatif
620,2022-08-03 12:38:58+00:00,aithlinnn,"@MomoChanGaming_ bener mo,,Ga cuma itu, lebih parah lagi.. walaupun Steam, Paypal, dll diunblock, Permenkominfo PSE ini tetep mengancam kebebasan berpendapat, brekspresi bahkan Kebebasan Pers yg sudah pnya mekanisme sndiri di UU Pers dgn kedudukan yg jelas lebih tinggi drpd Peraturan Menteri..",negatif
621,2022-08-03 10:17:44+00:00,Manusia90528218,"@tilehopper Okelah, gua dapet intinya. PSE tidak seharusnya ada dan gua sangat mengerti pendapat anda. Namun sekali lagi pertanyaan gua adalah, kenapa harus langsung semua diblokir kenapa enggak yang illegal atau tidak mematuhi UU ITE dll? Its that simple",negatif
622,2022-08-03 10:10:28+00:00,tilehopper,"@Manusia90528218 Again, tidak perlu filtrasi kalau kita UU PDP disahkan. Filtrasi untuk ""konten negatif"" mekanismenya udah ada. Yang kita mau lakukan itu mengisolasi internet Indonesia karena bahkan situs kecil-kecil yang ada text atau gambar termasuk PSE.",positif
